,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,match
3540,3264,1,2,0,1.0,8.0,2.0,2.0,3.0,1.0,6.0,1.0,28.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,8.0,7.0,8.0,5.754710210856066,7.0,7.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3541,3263,1,2,0,1.0,8.0,2.0,2.0,3.0,1.0,6.0,22.0,25.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,9.0,9.0,9.0,9.0,9.0,9.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,1
3542,3262,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,46.0,23.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,10.0,9.0,9.0,10.0,10.0,10.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,1
3543,3261,1,2,0,1.0,8.0,2.0,2.0,3.0,1.0,6.0,3.0,31.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,7.0,7.0,7.0,7.0,7.0,7.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3544,3260,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,36.0,23.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,9.0,7.0,6.0,4.0,9.0,2.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3545,3259,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,53.0,26.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,9.0,9.0,8.0,9.0,7.0,8.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3546,3258,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,5.0,22.0,16.0,20.0,18.0,20.0,18.0,8.0,10.0,8.0,8.0,10.0,9.0,9.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3547,3257,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,5.0,22.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,9.0,8.0,8.0,9.0,8.0,8.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3548,3256,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,19.0,25.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,9.0,7.0,8.0,7.007409112646261,9.0,9.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3549,3255,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,41.0,25.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,7.0,8.0,8.0,7.0,7.0,5.17234833844845,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3550,3254,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,45.0,30.0,175.0,175.0,20.0,125.0,20.0,125.0,8.0,7.0,8.0,8.0,8.0,3.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,1
3551,3253,1,2,0,4.0,8.0,2.0,2.0,3.0,1.0,6.0,-7.0,23.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,8.0,7.0,7.0,6.0,6.0,6.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3552,3252,1,2,0,6.0,8.0,2.0,2.0,3.0,1.0,6.0,-2.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,8.0,8.0,8.0,8.0,2.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3553,3251,1,2,0,4.0,8.0,2.0,2.0,3.0,1.0,6.0,-2.0,25.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,5.0,4.0,5.0,5.0,5.0,3.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3554,3250,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,-4.0,27.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,10.0,9.0,9.0,8.0,9.0,6.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3555,3249,1,2,1,2.0,8.0,2.0,2.0,3.0,1.0,6.0,-7.0,24.0,16.0,16.0,20.0,16.0,18.0,14.0,10.0,8.0,8.0,8.0,8.0,7.0,23.0,1.0,3.0,22805.0,10.0,7.0,8.0,6.0,7.0,7.0,3.0,2.0,8.0,4.0,5.0,6.0,7.0,4.0,9.0,2.0,4.0,3.0,25.639999389648438,17.950000762939453,15.380000114440918,20.510000228881836,10.260000228881836,10.260000228881836,0
3556,3248,1,2,1,3.0,8.0,3.0,1.0,7.0,2.0,7.0,3.0,25.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,8.0,8.0,8.0,7.0,8.0,7.0,28.0,4.0,9.0,48006.32663946096,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3557,3247,1,2,1,3.0,8.0,3.0,1.0,7.0,2.0,7.0,7.0,27.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,7.0,7.0,8.0,7.0,8.0,5.0,28.0,4.0,9.0,42235.01450950263,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3558,3246,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,-19.0,28.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,7.0,9.0,8.0,8.0,8.0,7.0,28.0,4.0,9.0,41532.95674669521,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3559,3245,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,25.0,29.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,7.0,10.0,10.0,8.711088788820582,8.0,7.840043939837214,28.0,4.0,9.0,52751.37501486198,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3560,3244,1,2,0,1.0,8.0,3.0,1.0,7.0,2.0,7.0,9.0,28.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,5.0,6.0,8.0,8.0,8.0,7.0,28.0,4.0,9.0,42071.0400991353,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3561,3243,1,2,0,1.0,8.0,3.0,1.0,7.0,2.0,7.0,32.0,25.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,5.0,8.0,8.0,9.0,9.0,5.0,28.0,4.0,9.0,51031.58101828413,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3562,3242,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,-2.0,23.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,7.0,6.0,7.0,8.0,6.0,6.0,28.0,4.0,9.0,57227.77208337602,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3563,3241,1,2,0,1.0,8.0,3.0,1.0,7.0,2.0,7.0,37.0,31.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,4.0,9.0,9.0,6.0,8.0,7.0,28.0,4.0,9.0,51793.58810479606,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,1
3564,3240,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,35.0,23.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,6.0,8.0,8.0,6.0,8.0,4.0,28.0,4.0,9.0,43159.27507942349,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3565,3239,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,8.0,26.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,7.0,9.0,8.0,7.0,7.0,8.0,28.0,4.0,9.0,48854.77758654452,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3566,3238,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,-18.0,22.0,16.0,20.0,18.0,20.0,18.0,8.0,6.0,9.0,8.0,8.0,8.0,7.429389427536501,28.0,4.0,9.0,45962.00776748261,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3567,3237,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,2.0,22.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,7.0,9.0,9.0,8.0,8.0,5.0,28.0,4.0,9.0,31381.62867968287,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3568,3236,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,-25.0,25.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,5.0,8.0,8.0,7.0,9.0,9.3929565275473,28.0,4.0,9.0,47654.689934676084,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3569,3235,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,38.0,25.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,7.0,9.0,8.0,7.0,8.0,9.392420896688755,28.0,4.0,9.0,47321.46004652629,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3570,3234,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,8.0,30.0,175.0,175.0,20.0,125.0,20.0,125.0,7.0,10.0,8.0,6.0,7.0,2.0,28.0,4.0,9.0,50818.88631750807,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3571,3233,1,2,0,4.0,8.0,3.0,1.0,7.0,2.0,7.0,11.0,23.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,4.0,6.0,7.0,7.0,6.0,6.0,28.0,4.0,9.0,60031.81859390548,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3572,3232,1,2,0,6.0,8.0,3.0,1.0,7.0,2.0,7.0,11.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,4.0,28.0,4.0,9.0,38080.691904144835,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3573,3231,1,2,0,4.0,8.0,3.0,1.0,7.0,2.0,7.0,9.0,25.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,3.0,4.0,4.0,4.0,5.0,2.0,28.0,4.0,9.0,50894.86887810989,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3574,3230,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,-27.0,27.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,6.0,7.0,8.0,9.0,8.0,7.0,28.0,4.0,9.0,58695.154483823346,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,1
3575,3229,1,2,0,2.0,8.0,3.0,1.0,7.0,2.0,7.0,-18.0,24.0,16.0,16.0,20.0,16.0,18.0,14.0,7.0,10.0,10.0,8.0,9.0,6.0,28.0,4.0,9.0,46491.176020839346,10.0,8.0,3.0,8.0,8.0,8.0,7.0,3.0,9.0,8.0,8.0,9.0,7.0,9.0,9.0,2.0,6.0,4.0,14.710000038146973,14.710000038146973,14.710000038146973,14.710000038146973,20.59000015258789,20.59000015258789,0
3576,3228,1,2,0,3.0,3.0,2.0,6.0,7.0,4.0,15.0,3.0,25.0,1552.0,1724.0,1724.0,1724.0,1724.0,1552.0,6.0,8.0,8.0,7.0,6.0,7.0,32.0,1.0,3.0,39824.91892817033,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3577,3227,1,2,0,3.0,3.0,2.0,6.0,7.0,4.0,15.0,32.0,27.0,1429.0,1837.0,1837.0,1633.0,1837.0,1429.0,7.0,8.0,8.0,7.0,7.0,6.0,32.0,1.0,3.0,52604.967716723084,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,1
3578,3226,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,-14.0,28.0,1636.0,1636.0,1818.0,1818.0,1636.0,1455.0,5.0,9.0,9.0,5.0,9.0,7.0,32.0,1.0,3.0,45700.091983450024,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3579,3225,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,12.0,29.0,20.0,1556.0,20.0,1556.0,1111.0,1778.0,7.0,10.0,10.0,5.983335954191944,7.433609612088784,6.0,32.0,1.0,3.0,46407.69156967645,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3580,3224,1,2,0,1.0,3.0,2.0,6.0,7.0,4.0,15.0,16.0,28.0,1304.0,2174.0,1739.0,1739.0,1522.0,1522.0,7.0,7.0,10.0,7.575755066501776,8.0,7.441893924799864,32.0,1.0,3.0,52538.27221368009,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3581,3223,1,2,0,1.0,3.0,2.0,6.0,7.0,4.0,15.0,2.0,25.0,1154.0,1346.0,1923.0,1923.0,1923.0,1731.0,10.0,10.0,10.0,10.0,10.0,10.0,32.0,1.0,3.0,49492.54256340875,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,1
3582,3222,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,-36.0,23.0,1731.0,1346.0,1731.0,1923.0,1923.0,1346.0,4.0,8.0,7.0,8.0,7.0,4.0,32.0,1.0,3.0,47741.05286978478,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3583,3221,1,2,0,1.0,3.0,2.0,6.0,7.0,4.0,15.0,59.0,31.0,1458.0,1667.0,2083.0,1875.0,1667.0,125.0,7.0,7.0,7.0,7.0,7.0,7.0,32.0,1.0,3.0,52492.34302270911,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,1
3584,3220,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,54.0,23.0,1538.0,1731.0,1923.0,1923.0,1154.0,1731.0,10.0,10.0,10.0,7.0,7.0,9.0,32.0,1.0,3.0,36092.576158461205,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3585,3219,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,8.0,26.0,1961.0,1569.0,1765.0,1569.0,1765.0,1373.0,5.0,6.0,7.0,6.0,8.0,4.0,32.0,1.0,3.0,39594.1933590026,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3586,3218,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,-7.0,22.0,16.0,20.0,18.0,20.0,18.0,8.0,4.0,7.0,9.0,3.0,8.0,6.737879656172009,32.0,1.0,3.0,38438.87671272716,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3587,3217,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,9.0,22.0,1538.0,1923.0,1923.0,1923.0,1538.0,1154.0,4.0,9.0,9.0,5.0,8.0,5.0,32.0,1.0,3.0,43479.33693414736,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3588,3216,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,2.0,25.0,1538.0,1731.0,1731.0,1731.0,1731.0,1538.0,4.0,7.0,8.0,8.001039054470782,8.311691390061522,6.461348099909313,32.0,1.0,3.0,40138.49182816873,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3589,3215,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,38.0,25.0,1321.0,1887.0,1887.0,1698.0,1698.0,1509.0,7.0,10.0,9.0,7.99909316725439,9.0,8.60641598842322,32.0,1.0,3.0,38620.2334964726,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,1
3590,3214,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,38.0,30.0,175.0,175.0,20.0,125.0,20.0,125.0,3.0,10.0,10.0,4.0,10.0,2.0,32.0,1.0,3.0,43228.90776194704,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3591,3213,1,2,0,4.0,3.0,2.0,6.0,7.0,4.0,15.0,-46.0,23.0,1538.0,1923.0,1731.0,1923.0,962.0,1923.0,4.0,5.0,5.0,4.0,3.0,3.0,32.0,1.0,3.0,39226.91774879468,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3592,3212,1,2,0,6.0,3.0,2.0,6.0,7.0,4.0,15.0,23.0,24.0,14.0,18.0,20.0,18.0,16.0,14.0,8.0,8.0,8.0,7.0,7.0,4.0,32.0,1.0,3.0,29826.308109595033,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3593,3211,1,2,0,4.0,3.0,2.0,6.0,7.0,4.0,15.0,0.0,25.0,1765.0,1765.0,1765.0,1569.0,1569.0,1569.0,2.0,5.0,3.0,2.0,6.045839432106378,6.405334922552298,32.0,1.0,3.0,49820.08295306758,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3594,3210,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,44.0,27.0,1538.0,1923.0,1923.0,1923.0,1346.0,1346.0,8.0,8.0,10.0,6.0,7.0,7.0,32.0,1.0,3.0,48738.04350078434,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
3595,3209,1,2,1,2.0,3.0,2.0,6.0,7.0,4.0,15.0,19.0,24.0,16.0,16.0,20.0,16.0,18.0,14.0,7.0,9.0,10.0,8.0,9.0,9.0,32.0,1.0,3.0,29805.430343669814,6.0,4.0,4.0,7.0,5.0,5.0,5.0,6.0,8.0,10.0,1.0,8.0,9.0,2.0,4.0,1.0,8.0,5.0,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,13.789999961853027,17.239999771118164,0
