,iid_pid,iid,id,partner,pid,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender,idg,condtn,match,samerace,race_o,field_cd,race,from,zipcode,goal,date,go_out,career_c
4077,2727.0,199.0,6.0,19.0,232.0,37.0,31.0,1778.0,1778.0,1778.0,1778.0,1333.0,1556.0,6.0,5.0,6.0,6.0,6.0,6.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4078,2726.0,199.0,6.0,18.0,231.0,39.0,30.0,186.0,2093.0,2326.0,2326.0,233.0,1163.0,9.0,4.0,6.0,6.0,6.0,7.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,0,3.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4079,2725.0,199.0,6.0,17.0,230.0,1.0,42.0,2381.0,2381.0,2381.0,2381.0,238.0,238.0,8.0,6.0,6.0,5.0,5.0,6.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4080,2724.0,199.0,6.0,16.0,229.0,13.0,28.0,2143.0,1667.0,2143.0,1667.0,119.0,119.0,5.0,3.0,6.0,4.0,4.0,4.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4081,2723.0,199.0,6.0,15.0,228.0,2.0,24.0,1351.0,1892.0,2162.0,1351.0,1351.0,1892.0,6.0,6.0,7.0,4.0,7.0,4.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,0,4.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4082,2722.0,199.0,6.0,14.0,227.0,65.0,26.0,20.0,16.0,18.0,16.0,16.0,14.0,8.0,8.0,8.0,8.0,8.0,8.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4083,2721.0,199.0,6.0,13.0,226.0,45.0,23.0,2564.0,1795.0,1538.0,2051.0,1026.0,1026.0,7.0,6.0,6.0,7.0,6.0,7.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,1,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4084,2720.0,199.0,6.0,12.0,225.0,8.0,28.0,1471.0,1471.0,1471.0,1471.0,2059.0,2059.0,5.0,6.0,8.0,5.0,5.0,5.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,0,3.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4085,2719.0,199.0,6.0,11.0,224.0,38.0,32.0,1724.0,1724.0,1724.0,1724.0,1379.0,1724.0,8.0,5.0,5.0,5.0,5.0,5.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4086,2718.0,199.0,6.0,10.0,223.0,29.0,28.0,1739.0,1739.0,1957.0,1957.0,1087.0,1522.0,9.0,7.0,8.0,7.0,5.0,8.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4087,2717.0,199.0,6.0,9.0,222.0,47.0,27.0,952.0,1905.0,2381.0,1905.0,476.0,2381.0,10.0,7.0,9.0,8.0,6.0,7.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4088,2716.0,199.0,6.0,8.0,221.0,29.0,27.0,1556.0,1778.0,1778.0,1778.0,1778.0,1333.0,8.0,6.0,7.0,7.0,8.0,3.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,1,0,4.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4089,2715.0,199.0,6.0,7.0,220.0,23.0,25.0,1667.0,1667.0,1667.0,1667.0,1481.0,1852.0,8.0,6.0,7.0,6.0,7.0,2.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,0,6.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4090,2714.0,199.0,6.0,6.0,219.0,6.0,26.0,1628.0,1628.0,186.0,1628.0,1628.0,1628.0,6.0,6.0,6.0,6.0,5.0,5.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,1,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4091,2713.0,199.0,6.0,5.0,218.0,42.0,24.0,2051.0,513.0,2308.0,1282.0,1795.0,2051.0,4.0,4.0,6.0,6.0,6.0,5.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4092,2712.0,199.0,6.0,4.0,217.0,18.0,26.0,2128.0,1702.0,2128.0,1277.0,638.0,2128.0,9.0,6.0,7.0,5.0,6.0,7.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,1,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4093,2711.0,199.0,6.0,3.0,216.0,31.0,27.0,75.0,175.0,20.0,225.0,125.0,20.0,8.0,7.0,7.0,6.0,7.0,5.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4094,2710.0,199.0,6.0,2.0,215.0,49.0,26.0,1489.0,1915.0,2128.0,1915.0,1489.0,1064.0,5.0,6.0,6.0,5.0,6.0,6.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,1,0,4.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4095,2709.0,199.0,6.0,1.0,214.0,46.0,23.0,1702.0,2128.0,1702.0,2128.0,1489.0,851.0,8.0,6.0,7.0,6.0,7.0,6.0,30.0,2.0,1.0,32649.0,8.0,3.0,10.0,10.0,10.0,10.0,1.0,1.0,7.0,10.0,4.0,7.0,8.0,3.0,5.0,7.0,1.0,4.0,17.5,17.5,20.0,12.5,20.0,12.5,0,11,2,0,1,2.0,7.0,2.0,New York,"10,012",4.0,5.0,3.0,2.0
4096,2708.0,198.0,5.0,20.0,233.0,44.0,29.0,14.0,20.0,18.0,16.0,14.0,18.0,6.0,8.0,8.0,8.0,8.0,7.474916936812166,23.0,8.0,5.0,53229.0,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,1,4.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4097,2707.0,198.0,5.0,19.0,232.0,3.0,31.0,1778.0,1778.0,1778.0,1778.0,1333.0,1556.0,3.0,6.0,5.0,4.0,4.0,2.0,23.0,8.0,5.0,45012.67091789791,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4098,2706.0,198.0,5.0,18.0,231.0,4.0,30.0,186.0,2093.0,2326.0,2326.0,233.0,1163.0,3.0,6.0,5.0,1.0,7.0,5.0,23.0,8.0,5.0,42928.701620434236,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,3.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4099,2705.0,198.0,5.0,17.0,230.0,4.0,42.0,2381.0,2381.0,2381.0,2381.0,238.0,238.0,9.0,8.0,8.0,7.0,5.0,6.0,23.0,8.0,5.0,41663.00873583459,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4100,2704.0,198.0,5.0,16.0,229.0,-43.0,28.0,2143.0,1667.0,2143.0,1667.0,119.0,119.0,3.0,4.0,5.0,2.0,2.0,2.0,23.0,8.0,5.0,43817.08898432381,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4101,2703.0,198.0,5.0,15.0,228.0,2.0,24.0,1351.0,1892.0,2162.0,1351.0,1351.0,1892.0,6.0,9.0,7.0,3.0,8.0,4.0,23.0,8.0,5.0,39276.24447453934,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,1,4.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4102,2702.0,198.0,5.0,14.0,227.0,-2.0,26.0,20.0,16.0,18.0,16.0,16.0,14.0,3.0,3.0,5.0,4.0,4.0,2.0,23.0,8.0,5.0,44340.085333130446,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4103,2701.0,198.0,5.0,13.0,226.0,-7.0,23.0,2564.0,1795.0,1538.0,2051.0,1026.0,1026.0,3.0,7.0,6.0,3.0,6.0,3.0,23.0,8.0,5.0,46747.15262262497,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4104,2700.0,198.0,5.0,12.0,225.0,11.0,28.0,1471.0,1471.0,1471.0,1471.0,2059.0,2059.0,4.0,5.0,6.0,2.0,3.0,4.0,23.0,8.0,5.0,43783.90628776064,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,3.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4105,2699.0,198.0,5.0,11.0,224.0,-46.0,32.0,1724.0,1724.0,1724.0,1724.0,1379.0,1724.0,5.0,6.0,6.0,5.0,6.0,5.0,23.0,8.0,5.0,43921.667137873825,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4106,2698.0,198.0,5.0,10.0,223.0,-45.0,28.0,1739.0,1739.0,1957.0,1957.0,1087.0,1522.0,6.0,8.0,8.0,3.0,4.0,5.0,23.0,8.0,5.0,34284.12812969704,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4107,2697.0,198.0,5.0,9.0,222.0,0.0,27.0,952.0,1905.0,2381.0,1905.0,476.0,2381.0,4.0,7.0,8.0,5.0,6.0,2.0,23.0,8.0,5.0,40601.686228603736,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4108,2696.0,198.0,5.0,8.0,221.0,5.0,27.0,1556.0,1778.0,1778.0,1778.0,1778.0,1333.0,3.0,5.0,6.0,3.0,7.0,3.0,23.0,8.0,5.0,44798.518350472434,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,1,4.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4109,2695.0,198.0,5.0,7.0,220.0,-24.0,25.0,1667.0,1667.0,1667.0,1667.0,1481.0,1852.0,8.0,8.0,8.0,9.0,8.0,8.0,23.0,8.0,5.0,45206.98945577455,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,6.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4110,2694.0,198.0,5.0,6.0,219.0,-12.0,26.0,1628.0,1628.0,186.0,1628.0,1628.0,1628.0,3.0,6.0,5.0,5.0,5.0,3.0,23.0,8.0,5.0,43566.09341666225,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4111,2693.0,198.0,5.0,5.0,218.0,15.0,24.0,2051.0,513.0,2308.0,1282.0,1795.0,2051.0,3.0,7.0,5.0,3.0,4.0,2.0,23.0,8.0,5.0,43343.127602536544,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4112,2692.0,198.0,5.0,4.0,217.0,13.0,26.0,2128.0,1702.0,2128.0,1277.0,638.0,2128.0,3.0,7.0,6.0,3.0,5.0,3.0,23.0,8.0,5.0,42571.1731154052,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4113,2691.0,198.0,5.0,3.0,216.0,-22.0,27.0,75.0,175.0,20.0,225.0,125.0,20.0,8.0,8.0,8.0,8.0,8.0,7.0,23.0,8.0,5.0,34312.676884878005,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4114,2690.0,198.0,5.0,2.0,215.0,-36.0,26.0,1489.0,1915.0,2128.0,1915.0,1489.0,1064.0,3.0,7.0,5.0,6.0,5.0,4.0,23.0,8.0,5.0,43132.48584024657,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,1,4.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4115,2689.0,198.0,5.0,1.0,214.0,7.0,23.0,1702.0,2128.0,1702.0,2128.0,1489.0,851.0,6.0,7.0,7.0,6.0,7.0,4.0,23.0,8.0,5.0,45735.689735672015,6.0,8.0,6.0,9.0,8.0,8.0,9.0,5.0,7.0,4.0,9.0,9.0,9.0,9.0,9.0,10.0,4.0,6.0,15.380000114440918,19.229999542236328,17.309999465942383,19.229999542236328,9.619999885559082,19.229999542236328,0,9,2,0,0,2.0,13.0,4.0,China,"10,025",2.0,2.0,3.0,7.0
4116,2688.0,197.0,4.0,20.0,233.0,18.0,29.0,14.0,20.0,18.0,16.0,14.0,18.0,8.0,8.0,8.0,8.0,8.0,4.606293928133343,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,4.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4117,2687.0,197.0,4.0,19.0,232.0,13.0,31.0,1778.0,1778.0,1778.0,1778.0,1333.0,1556.0,10.0,10.0,9.0,10.0,8.0,8.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,1,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4118,2686.0,197.0,4.0,18.0,231.0,43.0,30.0,186.0,2093.0,2326.0,2326.0,233.0,1163.0,9.0,5.0,6.0,6.0,6.0,9.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,1,0,3.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4119,2685.0,197.0,4.0,17.0,230.0,35.0,42.0,2381.0,2381.0,2381.0,2381.0,238.0,238.0,7.0,6.0,7.0,6.0,5.0,5.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4120,2684.0,197.0,4.0,16.0,229.0,4.0,28.0,2143.0,1667.0,2143.0,1667.0,119.0,119.0,4.0,8.0,8.0,5.0,4.0,3.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4121,2683.0,197.0,4.0,15.0,228.0,63.0,24.0,1351.0,1892.0,2162.0,1351.0,1351.0,1892.0,5.0,6.0,6.0,6.0,7.0,5.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,4.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4122,2682.0,197.0,4.0,14.0,227.0,46.0,26.0,20.0,16.0,18.0,16.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4123,2681.0,197.0,4.0,13.0,226.0,-2.0,23.0,2564.0,1795.0,1538.0,2051.0,1026.0,1026.0,8.0,8.0,8.0,8.0,7.0,7.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4124,2680.0,197.0,4.0,12.0,225.0,11.0,28.0,1471.0,1471.0,1471.0,1471.0,2059.0,2059.0,6.0,6.0,6.0,5.0,6.0,8.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,3.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4125,2679.0,197.0,4.0,11.0,224.0,23.0,32.0,1724.0,1724.0,1724.0,1724.0,1379.0,1724.0,5.0,8.0,8.0,10.0,5.0,7.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4126,2678.0,197.0,4.0,10.0,223.0,34.0,28.0,1739.0,1739.0,1957.0,1957.0,1087.0,1522.0,8.0,6.0,7.0,4.0,8.0,5.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4127,2677.0,197.0,4.0,9.0,222.0,59.0,27.0,952.0,1905.0,2381.0,1905.0,476.0,2381.0,8.0,4.0,7.0,6.0,7.0,5.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4128,2676.0,197.0,4.0,8.0,221.0,12.0,27.0,1556.0,1778.0,1778.0,1778.0,1778.0,1333.0,7.0,6.0,7.0,6.0,6.0,5.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,4.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4129,2675.0,197.0,4.0,7.0,220.0,1.0,25.0,1667.0,1667.0,1667.0,1667.0,1481.0,1852.0,8.0,8.0,7.0,8.0,9.0,10.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,1,6.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
4130,2674.0,197.0,4.0,6.0,219.0,6.0,26.0,1628.0,1628.0,186.0,1628.0,1628.0,1628.0,6.0,8.0,6.0,5.0,5.0,6.0,24.0,2.0,1.0,53229.0,6.0,1.0,4.0,10.0,8.0,8.0,4.0,7.0,5.0,9.0,6.0,5.0,10.0,8.0,10.0,7.0,3.0,3.0,14.0,18.0,20.0,18.0,16.0,14.0,0,7,2,0,0,2.0,13.0,6.0,Berkeley,"92,064",1.0,4.0,3.0,7.0
