,iid_pid,gender,condtn,samerace,race_o,field_cd,race,goal,date,go_out,career_c,int_corr,age_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,imprelig,income,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
887,7692,1,2,0,4,8.0,2,1,7,1,7.0,49.0,27.0,58.0,5.0,8.0,10.0,7.0,12.0,6.0,7.0,7.0,8.0,7.0,6.0,28.0,2.0,3.0,52727.79140982866,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
888,7693,1,2,0,3,8.0,2,1,7,1,7.0,5.0,30.0,15.0,20.0,20.0,20.0,5.0,10.0,7.285075480333419,7.907812829923665,7.978071116897428,7.671066753461436,7.671066753461436,4.863955063718524,28.0,2.0,3.0,46874.44315500695,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
889,7694,1,2,1,2,8.0,2,1,7,1,7.0,48.0,23.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,8.0,8.0,7.0,7.0,6.0,28.0,2.0,3.0,48137.00000000001,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
890,7695,1,2,1,2,8.0,2,1,7,1,7.0,-7.0,26.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,8.0,7.0,6.0,7.0,5.0,28.0,2.0,3.0,38777.09681868706,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
891,7696,1,2,0,6,8.0,2,1,7,1,7.0,-1.0,28.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,7.0,7.0,8.0,5.0,6.0,28.0,2.0,3.0,48681.76159469664,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
892,7697,1,2,1,2,8.0,2,1,7,1,7.0,-27.0,26.0,10.0,30.0,20.0,15.0,15.0,10.0,6.2323508611955,7.5878978495681375,7.9589346242742876,6.652197904794121,7.910124355381819,4.047921997830323,28.0,2.0,3.0,46923.45817531785,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
893,7698,1,2,1,2,8.0,2,1,7,1,7.0,29.0,22.0,10.0,20.0,15.0,20.0,15.0,20.0,9.0,9.0,9.0,8.0,6.725289911264949,7.0,28.0,2.0,3.0,60932.69594075818,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
894,7699,1,2,0,4,8.0,2,1,7,1,7.0,4.0,27.0,10.0,25.0,20.0,20.0,5.0,20.0,7.0,6.0,8.0,8.0,8.0,3.0,28.0,2.0,3.0,58537.08295908803,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
895,7700,1,2,0,4,8.0,2,1,7,1,7.0,16.0,25.0,15.0,20.0,25.0,20.0,10.0,10.0,6.0,9.0,7.0,7.0,7.0,4.0,28.0,2.0,3.0,43843.12796162535,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
896,7701,1,2,1,2,8.0,2,1,7,1,7.0,36.0,24.0,10.0,15.0,30.0,20.0,15.0,10.0,8.0,8.0,6.0,7.0,7.0,6.0,28.0,2.0,3.0,52868.9654454437,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
897,7702,1,2,0,3,8.0,2,1,7,1,7.0,38.0,26.0,10.0,10.0,30.0,20.0,10.0,15.0,10.0,5.0,8.0,10.0,5.0,5.0,28.0,2.0,3.0,52892.20970228629,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
898,7703,1,2,0,6,8.0,2,1,7,1,7.0,45.0,24.0,50.0,20.0,10.0,5.0,10.0,5.0,4.0,6.0,7.0,7.0,8.0,4.0,28.0,2.0,3.0,52189.15611934874,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
899,7704,1,2,0,3,8.0,2,1,7,1,7.0,-51.0,29.0,40.0,10.0,30.0,10.0,10.0,7.900732825993069,1.0,2.0,2.0,3.0,2.0,1.0,28.0,2.0,3.0,52716.74031523262,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
900,7705,1,2,0,4,8.0,2,1,7,1,7.0,33.0,22.0,10.0,25.0,25.0,10.0,10.0,20.0,4.0,5.0,5.0,4.0,5.562342761918252,5.595333832074372,28.0,2.0,3.0,38356.37908745462,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
901,7706,1,2,0,4,8.0,2,1,7,1,7.0,29.0,22.0,20.0,20.0,10.0,15.0,5.0,30.0,7.0,8.0,8.0,8.0,7.0,8.0,28.0,2.0,3.0,44183.26225644609,8.0,5.0,6.0,9.0,7.0,7.0,4.0,8.0,8.0,7.0,7.0,8.0,8.0,10.0,10.0,8.0,2.0,5.0,20.0,20.0,20.0,20.0,0.0,20.0
902,7707,1,2,0,4,8.0,2,2,4,1,7.0,65.0,28.0,10.0,20.0,30.0,10.0,10.0,20.0,6.0,4.0,6.0,6.0,7.0,5.0,30.0,5.0,6.0,47116.388452773164,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
903,7708,1,2,0,3,8.0,2,2,4,1,7.0,43.0,26.0,25.0,25.0,25.0,12.0,3.0,10.0,2.0,3.0,4.0,3.0,6.0,3.0,30.0,5.0,6.0,49204.44968311525,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
904,7709,1,2,0,4,8.0,2,2,4,1,7.0,48.0,23.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,6.0,7.0,5.0,5.0,5.0,30.0,5.0,6.0,34855.6740833258,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
905,7710,1,2,1,2,8.0,2,2,4,1,7.0,63.0,27.035692086363074,20.0,20.0,20.0,20.0,5.0,15.0,6.0,8.0,9.0,6.0,8.0,6.0,30.0,5.0,6.0,67416.81503212331,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
906,7711,1,2,1,2,8.0,2,2,4,1,7.0,73.0,23.0,20.0,20.0,20.0,20.0,5.0,15.0,6.0,7.0,7.0,4.0,4.0,6.0,30.0,5.0,6.0,49339.49083554785,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
907,7712,1,2,1,2,8.0,2,2,4,1,7.0,44.0,23.0,20.0,20.0,20.0,15.0,5.0,20.0,7.0,8.0,9.0,7.0,6.0,5.0,30.0,5.0,6.0,68185.45153924084,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
908,7713,1,2,1,2,8.0,2,2,4,1,7.0,22.0,23.0,20.0,20.0,20.0,15.0,10.0,15.0,2.0,3.0,3.0,5.0,5.0,3.260270423395969,30.0,5.0,6.0,22173.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
909,7714,1,2,0,4,8.0,2,2,4,1,7.0,63.0,27.0,58.0,5.0,8.0,10.0,7.0,12.0,4.0,7.0,7.0,7.0,7.0,6.0,30.0,5.0,6.0,59537.802614211425,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
910,7715,1,2,0,3,8.0,2,2,4,1,7.0,64.0,30.0,15.0,20.0,20.0,20.0,5.0,10.0,6.0,4.0,5.0,4.0,5.0,3.0,30.0,5.0,6.0,35133.575498053404,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
911,7716,1,2,1,2,8.0,2,2,4,1,7.0,65.0,23.0,20.0,25.0,25.0,30.0,5.0,5.0,5.0,8.0,8.0,9.0,8.0,2.0,30.0,5.0,6.0,44844.20192322478,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
912,7717,1,2,1,2,8.0,2,2,4,1,7.0,2.0,26.0,40.0,5.0,30.0,15.0,5.0,5.0,6.0,8.0,8.0,6.0,8.0,5.0,30.0,5.0,6.0,37332.85465693331,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
913,7718,1,2,0,6,8.0,2,2,4,1,7.0,67.0,28.0,25.0,15.0,25.0,15.0,10.0,10.0,6.0,7.0,6.0,6.0,6.0,5.0,30.0,5.0,6.0,50475.96444355307,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
914,7719,1,2,1,2,8.0,2,2,4,1,7.0,-6.0,26.0,10.0,30.0,20.0,15.0,15.0,10.0,8.0,8.0,9.0,9.0,9.0,7.0,30.0,5.0,6.0,46485.81538807043,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
915,7720,1,2,1,2,8.0,2,2,4,1,7.0,62.0,22.0,10.0,20.0,15.0,20.0,15.0,20.0,7.0,8.0,7.0,5.0,7.0,4.0,30.0,5.0,6.0,42807.915629064984,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
916,7721,1,2,0,4,8.0,2,2,4,1,7.0,27.0,27.0,10.0,25.0,20.0,20.0,5.0,20.0,2.0,2.0,9.0,2.0,7.0,1.0,30.0,5.0,6.0,45042.93834993337,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
917,7722,1,2,0,4,8.0,2,2,4,1,7.0,74.0,25.0,15.0,20.0,25.0,20.0,10.0,10.0,6.0,7.0,8.0,7.0,8.0,5.0,30.0,5.0,6.0,49181.726510197026,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
918,7723,1,2,1,2,8.0,2,2,4,1,7.0,24.0,24.0,10.0,15.0,30.0,20.0,15.0,10.0,6.0,7.0,6.0,4.0,7.0,6.0,30.0,5.0,6.0,22173.0,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
919,7724,1,2,0,3,8.0,2,2,4,1,7.0,73.0,26.0,10.0,10.0,30.0,20.0,10.0,15.0,5.0,5.0,5.0,3.0,7.0,2.0,30.0,5.0,6.0,48745.81088148922,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
920,7725,1,2,0,6,8.0,2,2,4,1,7.0,49.0,24.0,50.0,20.0,10.0,5.0,10.0,5.0,4.0,4.0,5.0,4.0,7.0,2.0,30.0,5.0,6.0,55319.31299776143,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
921,7726,1,2,0,3,8.0,2,2,4,1,7.0,-59.0,29.0,40.0,10.0,30.0,10.0,10.0,3.2894644113884124,3.0,1.0,2.0,2.0,2.0,1.0,30.0,5.0,6.0,55656.97828772987,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
922,7727,1,2,0,4,8.0,2,2,4,1,7.0,34.0,22.0,10.0,25.0,25.0,10.0,10.0,20.0,4.0,5.0,5.0,4.0,4.0,3.0,30.0,5.0,6.0,35003.69531826391,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
923,7728,1,2,0,4,8.0,2,2,4,1,7.0,-2.0,22.0,20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,8.0,8.0,7.0,6.0,30.0,5.0,6.0,42771.796864891985,5.0,3.0,5.0,9.0,7.0,8.0,3.0,3.0,8.0,8.0,3.0,7.0,7.0,4.0,6.0,6.0,3.0,7.0,30.0,3.0,30.0,30.0,3.0,4.0
924,7729,1,2,0,4,8.0,1,1,6,3,7.0,62.0,28.0,10.0,20.0,30.0,10.0,10.0,20.0,5.0,5.0,6.0,3.0,5.0,3.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
925,7730,1,2,0,3,8.0,1,1,6,3,7.0,33.0,26.0,25.0,25.0,25.0,12.0,3.0,10.0,6.0,5.0,5.0,5.0,8.0,5.910121756032788,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
926,7731,1,2,0,4,8.0,1,1,6,3,7.0,37.0,23.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,5.0,7.0,8.0,6.0,6.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
927,7732,1,2,0,2,8.0,1,1,6,3,7.0,37.0,25.846072732642725,20.0,20.0,20.0,20.0,5.0,15.0,5.0,8.0,9.0,5.0,8.0,5.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
928,7733,1,2,0,2,8.0,1,1,6,3,7.0,58.0,23.0,20.0,20.0,20.0,20.0,5.0,15.0,4.0,8.0,6.0,2.0,5.0,2.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
929,7734,1,2,0,2,8.0,1,1,6,3,7.0,44.0,23.0,20.0,20.0,20.0,15.0,5.0,20.0,8.0,9.0,8.0,7.0,6.0,5.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
930,7735,1,2,0,2,8.0,1,1,6,3,7.0,16.0,23.0,20.0,20.0,20.0,15.0,10.0,15.0,3.0,5.0,6.0,5.0,4.0,3.9411128182886705,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
931,7736,1,2,0,4,8.0,1,1,6,3,7.0,53.0,27.0,58.0,5.0,8.0,10.0,7.0,12.0,7.0,8.0,7.0,7.0,7.0,8.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
932,7737,1,2,0,3,8.0,1,1,6,3,7.0,43.0,30.0,15.0,20.0,20.0,20.0,5.0,10.0,3.0,4.0,4.0,2.0,5.0,1.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
933,7738,1,2,0,2,8.0,1,1,6,3,7.0,53.0,23.0,20.0,25.0,25.0,30.0,5.0,5.0,7.0,6.0,6.0,5.0,5.0,3.483916998223525,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
934,7739,1,2,0,2,8.0,1,1,6,3,7.0,42.0,26.0,40.0,5.0,30.0,15.0,5.0,5.0,7.110451143408888,5.028870840135424,5.028870840135424,4.596281465791256,6.385125863165024,4.293977774606463,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
935,7740,1,2,0,6,8.0,1,1,6,3,7.0,49.0,28.0,25.0,15.0,25.0,15.0,10.0,10.0,7.0,4.0,4.0,4.0,4.0,4.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
936,7741,1,2,0,2,8.0,1,1,6,3,7.0,-2.0,26.0,10.0,30.0,20.0,15.0,15.0,10.0,9.0,8.0,8.0,8.0,8.0,7.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
937,7742,1,2,0,2,8.0,1,1,6,3,7.0,4.0,22.0,10.0,20.0,15.0,20.0,15.0,20.0,3.0,9.0,7.0,3.0,5.0,3.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
938,7743,1,2,0,4,8.0,1,1,6,3,7.0,55.0,27.0,10.0,25.0,20.0,20.0,5.0,20.0,8.0,5.0,7.0,10.0,7.0,8.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
939,7744,1,2,0,4,8.0,1,1,6,3,7.0,46.0,25.0,15.0,20.0,25.0,20.0,10.0,10.0,6.0,9.0,8.0,6.0,7.0,7.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
940,7745,1,2,0,2,8.0,1,1,6,3,7.0,48.0,24.0,10.0,15.0,30.0,20.0,15.0,10.0,8.0,8.0,9.0,7.0,8.0,7.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
941,7746,1,2,0,3,8.0,1,1,6,3,7.0,41.0,26.0,10.0,10.0,30.0,20.0,10.0,15.0,10.0,5.0,8.0,6.0,9.0,8.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
942,7747,1,2,0,6,8.0,1,1,6,3,7.0,29.0,24.0,50.0,20.0,10.0,5.0,10.0,5.0,7.0,7.0,8.0,8.0,8.0,4.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
943,7748,1,2,0,3,8.0,1,1,6,3,7.0,-55.0,29.0,40.0,10.0,30.0,10.0,10.0,21.15043911439576,6.0,7.0,7.0,6.0,6.0,5.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
944,7749,1,2,0,4,8.0,1,1,6,3,7.0,9.0,22.0,10.0,25.0,25.0,10.0,10.0,20.0,5.0,7.0,5.0,4.0,4.0,4.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
945,7750,1,2,0,4,8.0,1,1,6,3,7.0,-32.0,22.0,20.0,20.0,10.0,15.0,5.0,30.0,6.0,8.0,7.0,6.0,6.0,6.0,27.0,2.0,1.0,55138.0,6.0,1.0,7.0,6.0,7.0,3.0,2.0,1.0,7.0,10.0,2.0,5.0,6.0,7.0,7.0,7.0,1.0,3.0,40.0,20.0,20.0,20.0,0.0,0.0
946,7751,1,2,0,4,18.0,2,1,2,1,15.0,68.0,28.0,10.0,20.0,30.0,10.0,10.0,20.0,8.0,4.0,4.949817324407881,8.0,8.0,2.0,25.0,1.0,1.0,52454.71764571954,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
947,7752,1,2,0,3,18.0,2,1,2,1,15.0,63.0,26.0,25.0,25.0,25.0,12.0,3.0,10.0,10.0,9.0,9.0,8.0,7.0,6.276062366390684,25.0,1.0,1.0,89977.0,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
948,7753,1,2,0,4,18.0,2,1,2,1,15.0,83.0,23.0,20.0,10.0,10.0,30.0,15.0,15.0,6.0,3.0,5.0,3.0,3.0,3.0,25.0,1.0,1.0,32507.999999999993,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
949,7754,1,2,1,2,18.0,2,1,2,1,15.0,73.0,24.713749049367244,20.0,20.0,20.0,20.0,5.0,15.0,8.381164609344745,7.0485801693222445,7.699053446214831,7.349526723107415,6.349526723107415,4.047372340566482,25.0,1.0,1.0,51153.68989436561,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
950,7755,1,2,1,2,18.0,2,1,2,1,15.0,55.0,23.0,20.0,20.0,20.0,20.0,5.0,15.0,7.0,6.0,7.0,7.0,6.0,6.0,25.0,1.0,1.0,89977.0,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
951,7756,1,2,1,2,18.0,2,1,2,1,15.0,54.0,23.0,20.0,20.0,20.0,15.0,5.0,20.0,10.0,7.0,5.0,5.0,5.0,9.0,25.0,1.0,1.0,89977.0,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
952,7757,1,2,1,2,18.0,2,1,2,1,15.0,39.0,23.0,20.0,20.0,20.0,15.0,10.0,15.0,7.0,7.0,8.0,7.0,7.0,7.0,25.0,1.0,1.0,89977.00000000001,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
953,7758,1,2,0,4,18.0,2,1,2,1,15.0,59.0,27.0,58.0,5.0,8.0,10.0,7.0,12.0,7.0,7.0,7.0,8.0,7.0,8.0,25.0,1.0,1.0,39658.09625465936,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
954,7759,1,2,0,3,18.0,2,1,2,1,15.0,43.0,30.0,15.0,20.0,20.0,20.0,5.0,10.0,6.0,5.0,4.0,3.0,6.0,5.0,25.0,1.0,1.0,72618.23014142922,8.0,2.0,5.0,10.0,10.0,10.0,7.0,1.0,9.0,8.0,3.0,7.0,9.0,10.0,10.0,7.0,3.0,10.0,70.0,0.0,15.0,15.0,0.0,0.0
