iid_pid,race,date,career_c,age_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,imprace,clubbing,concerts,music,match
3035,4.0,4.0,7.0,25.0,6.0,8.0,8.0,8.0,8.0,7.3526436137695645,26.0,3.0,6.0,2.0,7.0,0
3034,4.0,4.0,7.0,30.0,6.0,6.0,8.0,6.0,8.0,5.0,26.0,3.0,6.0,2.0,7.0,1
3033,4.0,4.0,7.0,23.0,4.0,5.0,5.0,6.0,6.0,5.0,26.0,3.0,6.0,2.0,7.0,0
3032,4.0,4.0,7.0,24.0,8.0,8.0,8.0,8.0,8.0,1.0,26.0,3.0,6.0,2.0,7.0,0
3031,4.0,4.0,7.0,25.0,5.0,6.0,7.0,6.0,7.0,5.0,26.0,3.0,6.0,2.0,7.0,0
3030,4.0,4.0,7.0,27.0,7.0,8.0,9.0,9.0,8.0,9.0,26.0,3.0,6.0,2.0,7.0,1
3029,4.0,4.0,7.0,24.0,9.0,9.0,9.0,9.0,9.0,7.0,26.0,3.0,6.0,2.0,7.0,0
3028,2.0,6.0,2.0,25.0,8.0,9.0,10.0,7.0,7.0,6.0,23.0,6.0,7.0,4.0,6.0,0
3027,2.0,6.0,2.0,27.0,6.0,7.0,8.0,7.0,9.0,5.0,23.0,6.0,7.0,4.0,6.0,0
3026,2.0,6.0,2.0,28.0,6.0,8.0,10.0,7.0,9.0,2.0,23.0,6.0,7.0,4.0,6.0,0
3025,2.0,6.0,2.0,29.0,7.0,10.0,4.0,5.0,4.931273693735704,6.0,23.0,6.0,7.0,4.0,6.0,1
3024,2.0,6.0,2.0,28.0,6.0,5.0,5.0,6.0,5.0,5.0,23.0,6.0,7.0,4.0,6.0,0
3023,2.0,6.0,2.0,25.0,5.0,8.0,8.0,8.0,8.0,7.0,23.0,6.0,7.0,4.0,6.0,0
3022,2.0,6.0,2.0,23.0,4.0,6.0,6.0,4.0,4.0,4.0,23.0,6.0,7.0,4.0,6.0,0
3021,2.0,6.0,2.0,31.0,5.0,7.0,7.0,6.0,9.0,1.0,23.0,6.0,7.0,4.0,6.0,0
3020,2.0,6.0,2.0,23.0,5.0,6.0,7.0,6.0,7.0,5.0,23.0,6.0,7.0,4.0,6.0,0
3019,2.0,6.0,2.0,26.0,5.0,6.0,7.0,8.0,7.0,6.0,23.0,6.0,7.0,4.0,6.0,0
3018,2.0,6.0,2.0,22.0,3.0,6.0,7.0,5.0,7.0,4.28560187036764,23.0,6.0,7.0,4.0,6.0,0
3017,2.0,6.0,2.0,22.0,7.0,9.0,8.0,8.0,7.0,5.0,23.0,6.0,7.0,4.0,6.0,0
3016,2.0,6.0,2.0,25.0,7.0,7.0,8.0,7.992663117476524,8.0,6.601420252363679,23.0,6.0,7.0,4.0,6.0,0
3015,2.0,6.0,2.0,25.0,7.0,10.0,10.0,7.0,9.0,6.2055369229073,23.0,6.0,7.0,4.0,6.0,0
3014,2.0,6.0,2.0,30.0,2.0,10.0,10.0,5.0,6.0,5.0,23.0,6.0,7.0,4.0,6.0,0
3013,2.0,6.0,2.0,23.0,4.0,5.0,5.0,5.0,5.0,5.0,23.0,6.0,7.0,4.0,6.0,0
3012,2.0,6.0,2.0,24.0,7.0,7.0,7.0,7.0,7.0,4.0,23.0,6.0,7.0,4.0,6.0,0
3011,2.0,6.0,2.0,25.0,5.0,8.0,7.0,9.0,8.0,5.0,23.0,6.0,7.0,4.0,6.0,1
3010,2.0,6.0,2.0,27.0,8.0,7.0,10.0,8.0,9.0,9.0,23.0,6.0,7.0,4.0,6.0,0
3009,2.0,6.0,2.0,24.0,7.0,8.0,10.0,8.0,10.0,7.0,23.0,6.0,7.0,4.0,6.0,0
3008,3.0,4.0,7.0,29.0,8.0,8.0,8.0,8.0,8.0,6.926266937200039,25.0,9.0,7.0,8.0,9.0,0
3007,3.0,4.0,7.0,31.0,8.0,9.0,9.0,9.0,8.0,8.0,25.0,9.0,7.0,8.0,9.0,0
3006,3.0,4.0,7.0,30.0,7.0,7.0,7.0,6.0,7.0,5.0,25.0,9.0,7.0,8.0,9.0,0
3005,3.0,4.0,7.0,42.0,9.0,8.0,8.0,8.0,6.0,8.0,25.0,9.0,7.0,8.0,9.0,0
3004,3.0,4.0,7.0,28.0,6.0,8.0,5.0,8.0,5.0,7.0,25.0,9.0,7.0,8.0,9.0,0
3003,3.0,4.0,7.0,24.0,7.0,5.0,6.0,7.0,5.0,5.0,25.0,9.0,7.0,8.0,9.0,0
3002,3.0,4.0,7.0,26.0,6.0,8.0,8.0,7.0,7.0,7.0,25.0,9.0,7.0,8.0,9.0,1
3001,3.0,4.0,7.0,23.0,6.0,7.0,6.0,7.0,6.0,6.0,25.0,9.0,7.0,8.0,9.0,0
3000,3.0,4.0,7.0,28.0,7.0,7.0,8.0,8.0,7.0,8.0,25.0,9.0,7.0,8.0,9.0,0
2999,3.0,4.0,7.0,32.0,9.0,7.0,7.0,7.0,6.0,7.0,25.0,9.0,7.0,8.0,9.0,0
2998,3.0,4.0,7.0,28.0,8.0,7.0,8.0,7.0,8.0,6.0,25.0,9.0,7.0,8.0,9.0,0
2997,3.0,4.0,7.0,27.0,6.0,5.0,5.0,4.0,6.0,5.0,25.0,9.0,7.0,8.0,9.0,0
2996,3.0,4.0,7.0,27.0,5.0,7.0,7.0,7.0,8.0,3.0,25.0,9.0,7.0,8.0,9.0,0
2995,3.0,4.0,7.0,25.0,9.0,10.0,9.0,9.0,9.0,9.0,25.0,9.0,7.0,8.0,9.0,0
2994,3.0,4.0,7.0,26.0,7.0,6.0,7.0,6.0,5.0,7.0,25.0,9.0,7.0,8.0,9.0,0
2993,3.0,4.0,7.0,24.0,6.0,6.0,6.0,5.0,6.0,5.0,25.0,9.0,7.0,8.0,9.0,0
2992,3.0,4.0,7.0,26.0,7.0,6.0,7.0,5.0,6.0,6.0,25.0,9.0,7.0,8.0,9.0,1
2991,3.0,4.0,7.0,27.0,9.0,9.0,9.0,9.0,9.0,9.0,25.0,9.0,7.0,8.0,9.0,0
2990,3.0,4.0,7.0,26.0,4.0,8.0,4.0,5.0,4.0,6.0,25.0,9.0,7.0,8.0,9.0,0
2989,3.0,4.0,7.0,23.0,8.0,8.0,8.0,7.0,9.0,6.0,25.0,9.0,7.0,8.0,9.0,0
2988,3.0,5.0,7.0,29.0,8.0,8.0,8.0,8.0,8.0,4.909688398081308,27.0,3.0,9.0,6.0,7.0,1
2987,3.0,5.0,7.0,31.0,10.0,9.0,9.0,10.0,8.0,7.0,27.0,3.0,9.0,6.0,7.0,0
2986,3.0,5.0,7.0,30.0,6.0,8.0,7.0,6.0,7.0,10.0,27.0,3.0,9.0,6.0,7.0,1
2985,3.0,5.0,7.0,42.0,7.0,6.0,6.0,6.0,6.0,7.0,27.0,3.0,9.0,6.0,7.0,0
2984,3.0,5.0,7.0,28.0,4.0,8.0,7.0,4.0,4.0,3.0,27.0,3.0,9.0,6.0,7.0,0
2983,3.0,5.0,7.0,24.0,7.0,6.0,7.0,7.0,6.0,6.0,27.0,3.0,9.0,6.0,7.0,1
2982,3.0,5.0,7.0,26.0,6.0,8.0,8.0,6.0,6.0,6.0,27.0,3.0,9.0,6.0,7.0,0
2981,3.0,5.0,7.0,23.0,8.0,7.0,8.0,8.0,7.0,7.0,27.0,3.0,9.0,6.0,7.0,1
2980,3.0,5.0,7.0,28.0,3.0,5.0,5.0,7.0,5.0,4.0,27.0,3.0,9.0,6.0,7.0,0
2979,3.0,5.0,7.0,32.0,8.0,8.0,6.0,6.0,5.0,5.0,27.0,3.0,9.0,6.0,7.0,1
2978,3.0,5.0,7.0,28.0,9.0,7.0,8.0,8.0,7.0,5.0,27.0,3.0,9.0,6.0,7.0,0
2977,3.0,5.0,7.0,27.0,8.0,6.0,6.0,8.0,5.0,6.0,27.0,3.0,9.0,6.0,7.0,0
2976,3.0,5.0,7.0,27.0,5.0,8.0,8.0,8.0,8.0,6.0,27.0,3.0,9.0,6.0,7.0,1
2975,3.0,5.0,7.0,25.0,6.0,8.0,9.0,9.0,8.0,9.0,27.0,3.0,9.0,6.0,7.0,0
2974,3.0,5.0,7.0,26.0,8.0,8.0,8.0,8.0,6.0,7.0,27.0,3.0,9.0,6.0,7.0,1
2973,3.0,5.0,7.0,24.0,6.0,5.0,6.0,6.0,6.0,5.0,27.0,3.0,9.0,6.0,7.0,0
2972,3.0,5.0,7.0,26.0,6.0,10.0,8.0,8.0,6.0,6.0,27.0,3.0,9.0,6.0,7.0,1
2971,3.0,5.0,7.0,27.0,9.0,8.0,9.0,9.0,9.0,9.0,27.0,3.0,9.0,6.0,7.0,0
2970,3.0,5.0,7.0,26.0,6.0,8.0,7.0,7.0,8.0,6.0,27.0,3.0,9.0,6.0,7.0,1
2969,3.0,5.0,7.0,23.0,9.0,9.0,9.0,8.0,8.0,6.0,27.0,3.0,9.0,6.0,7.0,0
2968,2.0,4.0,9.0,29.0,9.0,8.0,7.0,7.0,7.0,7.4927760454392285,28.0,9.0,1.0,9.0,7.0,0
2967,2.0,4.0,9.0,31.0,9.0,8.0,8.0,7.0,8.0,7.0,28.0,9.0,1.0,9.0,7.0,0
2966,2.0,4.0,9.0,30.0,7.0,5.0,6.0,5.0,7.0,7.0,28.0,9.0,1.0,9.0,7.0,0
2965,2.0,4.0,9.0,42.0,9.0,7.0,7.0,7.0,5.0,7.0,28.0,9.0,1.0,9.0,7.0,1
2964,2.0,4.0,9.0,28.0,6.0,5.0,5.0,5.0,5.0,5.0,28.0,9.0,1.0,9.0,7.0,0
2963,2.0,4.0,9.0,24.0,6.0,6.0,6.0,5.0,6.0,5.0,28.0,9.0,1.0,9.0,7.0,0
2962,2.0,4.0,9.0,26.0,6.0,6.0,6.0,5.0,5.0,5.0,28.0,9.0,1.0,9.0,7.0,0
2961,2.0,4.0,9.0,23.0,6.0,8.0,8.0,7.0,9.0,7.0,28.0,9.0,1.0,9.0,7.0,0
2960,2.0,4.0,9.0,28.0,6.0,7.0,7.0,6.0,7.0,7.0,28.0,9.0,1.0,9.0,7.0,0
2959,2.0,4.0,9.0,32.0,6.0,5.0,5.0,5.0,5.0,5.0,28.0,9.0,1.0,9.0,7.0,0
2958,2.0,4.0,9.0,28.0,9.0,8.0,9.0,2.0,7.0,2.0,28.0,9.0,1.0,9.0,7.0,0
2957,2.0,4.0,9.0,27.0,8.0,5.0,7.0,5.0,6.0,5.0,28.0,9.0,1.0,9.0,7.0,0
2956,2.0,4.0,9.0,27.0,6.0,5.0,6.0,6.0,7.0,3.0,28.0,9.0,1.0,9.0,7.0,0
2955,2.0,4.0,9.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,28.0,9.0,1.0,9.0,7.0,0
2954,2.0,4.0,9.0,26.0,6.0,5.0,7.0,7.0,5.0,5.0,28.0,9.0,1.0,9.0,7.0,1
2953,2.0,4.0,9.0,24.0,5.0,5.0,4.0,5.0,4.0,4.0,28.0,9.0,1.0,9.0,7.0,0
2952,2.0,4.0,9.0,26.0,6.0,6.0,6.0,3.0,5.0,4.0,28.0,9.0,1.0,9.0,7.0,0
2951,2.0,4.0,9.0,27.0,9.0,8.0,9.0,9.0,9.0,9.0,28.0,9.0,1.0,9.0,7.0,0
2950,2.0,4.0,9.0,26.0,7.0,7.0,8.0,4.0,6.0,6.0,28.0,9.0,1.0,9.0,7.0,0
2949,2.0,4.0,9.0,23.0,8.0,7.0,7.0,6.0,8.0,6.0,28.0,9.0,1.0,9.0,7.0,0
2948,2.0,6.0,2.0,29.0,8.0,8.0,8.0,8.0,8.0,7.763674028825923,29.0,10.0,2.0,7.0,7.0,0
2947,2.0,6.0,2.0,31.0,6.0,7.0,7.0,7.0,6.0,7.0,29.0,10.0,2.0,7.0,7.0,0
2946,2.0,6.0,2.0,30.0,6.0,7.0,7.0,6.0,6.0,5.0,29.0,10.0,2.0,7.0,7.0,0
2945,2.0,6.0,2.0,42.0,5.0,8.0,8.0,7.0,5.0,7.0,29.0,10.0,2.0,7.0,7.0,0
2944,2.0,6.0,2.0,28.0,6.0,8.0,7.0,5.0,6.0,3.0,29.0,10.0,2.0,7.0,7.0,1
2943,2.0,6.0,2.0,24.0,6.0,6.0,6.0,7.0,6.0,5.0,29.0,10.0,2.0,7.0,7.0,0
2942,2.0,6.0,2.0,26.0,5.0,8.0,7.0,7.0,7.0,6.0,29.0,10.0,2.0,7.0,7.0,0
2941,2.0,6.0,2.0,23.0,6.0,9.0,9.0,7.0,7.0,7.0,29.0,10.0,2.0,7.0,7.0,0
2940,2.0,6.0,2.0,28.0,5.0,6.0,5.0,4.0,3.0,4.0,29.0,10.0,2.0,7.0,7.0,0
2939,2.0,6.0,2.0,32.0,3.0,3.0,8.0,3.0,5.0,5.0,29.0,10.0,2.0,7.0,7.0,0
2938,2.0,6.0,2.0,28.0,9.0,9.0,9.0,8.0,7.0,7.0,29.0,10.0,2.0,7.0,7.0,0
2937,2.0,6.0,2.0,27.0,7.0,6.0,9.0,6.0,5.0,5.0,29.0,10.0,2.0,7.0,7.0,0
2936,2.0,6.0,2.0,27.0,5.0,7.0,7.0,6.0,6.0,4.0,29.0,10.0,2.0,7.0,7.0,0
2935,2.0,6.0,2.0,25.0,9.0,9.0,9.0,9.0,9.0,9.0,29.0,10.0,2.0,7.0,7.0,0
2934,2.0,6.0,2.0,26.0,4.0,7.0,6.0,4.0,5.0,5.0,29.0,10.0,2.0,7.0,7.0,0
2933,2.0,6.0,2.0,24.0,4.0,4.0,6.0,5.0,5.0,5.0,29.0,10.0,2.0,7.0,7.0,0
2932,2.0,6.0,2.0,26.0,4.0,7.0,7.0,6.0,5.0,6.0,29.0,10.0,2.0,7.0,7.0,0
2931,2.0,6.0,2.0,27.0,8.0,9.0,9.0,9.0,9.0,8.0,29.0,10.0,2.0,7.0,7.0,0
2930,2.0,6.0,2.0,26.0,7.0,8.0,7.0,7.0,7.0,7.0,29.0,10.0,2.0,7.0,7.0,1
2929,2.0,6.0,2.0,23.0,9.0,8.0,8.0,8.0,8.0,7.0,29.0,10.0,2.0,7.0,7.0,1
2928,1.0,6.0,7.0,29.0,7.0,8.0,8.0,8.0,8.0,5.497681011276104,28.0,7.0,8.0,7.0,10.0,0
2927,1.0,6.0,7.0,31.0,6.0,7.0,7.0,6.0,7.0,5.0,28.0,7.0,8.0,7.0,10.0,0
2926,1.0,6.0,7.0,30.0,6.0,6.0,6.0,5.0,6.0,7.0,28.0,7.0,8.0,7.0,10.0,0
2925,1.0,6.0,7.0,42.0,5.0,8.0,6.0,5.0,6.0,4.0,28.0,7.0,8.0,7.0,10.0,0
2924,1.0,6.0,7.0,28.0,3.0,9.0,8.0,5.0,6.0,3.0,28.0,7.0,8.0,7.0,10.0,0
2923,1.0,6.0,7.0,24.0,6.0,7.0,7.0,7.0,7.0,4.0,28.0,7.0,8.0,7.0,10.0,0
2922,1.0,6.0,7.0,26.0,4.0,7.0,7.0,5.0,4.0,4.0,28.0,7.0,8.0,7.0,10.0,0
2921,1.0,6.0,7.0,23.0,5.0,8.0,8.0,7.0,8.0,5.0,28.0,7.0,8.0,7.0,10.0,0
2920,1.0,6.0,7.0,28.0,6.0,8.0,7.0,8.0,7.0,7.0,28.0,7.0,8.0,7.0,10.0,0
2919,1.0,6.0,7.0,32.0,5.0,8.0,6.0,7.0,7.0,7.0,28.0,7.0,8.0,7.0,10.0,0
2918,1.0,6.0,7.0,28.0,8.0,9.0,6.0,4.0,6.0,4.0,28.0,7.0,8.0,7.0,10.0,0
2917,1.0,6.0,7.0,27.0,6.0,4.0,5.0,7.0,6.0,3.0,28.0,7.0,8.0,7.0,10.0,0
2916,1.0,6.0,7.0,27.0,4.0,8.0,6.0,6.0,3.0,2.0,28.0,7.0,8.0,7.0,10.0,0
2915,1.0,6.0,7.0,25.0,9.0,9.0,9.0,9.0,9.0,9.0,28.0,7.0,8.0,7.0,10.0,0
2914,1.0,6.0,7.0,26.0,5.0,7.0,6.0,5.0,5.0,5.0,28.0,7.0,8.0,7.0,10.0,0
2913,1.0,6.0,7.0,24.0,3.0,4.0,5.0,5.0,4.0,1.0,28.0,7.0,8.0,7.0,10.0,0
2912,1.0,6.0,7.0,26.0,4.0,7.0,7.0,5.0,5.0,5.0,28.0,7.0,8.0,7.0,10.0,0
2911,1.0,6.0,7.0,27.0,6.0,9.0,9.0,8.0,7.0,6.0,28.0,7.0,8.0,7.0,10.0,0
2910,1.0,6.0,7.0,26.0,4.0,5.0,6.0,5.0,8.0,5.0,28.0,7.0,8.0,7.0,10.0,0
2909,1.0,6.0,7.0,23.0,7.0,8.0,8.0,7.0,8.0,6.0,28.0,7.0,8.0,7.0,10.0,0
2908,1.0,4.0,7.0,29.0,7.0,8.0,8.0,8.0,8.0,6.965693131738727,25.0,2.0,8.0,10.0,10.0,1
2907,1.0,4.0,7.0,31.0,7.0,7.0,8.0,8.0,8.0,6.0,25.0,2.0,8.0,10.0,10.0,0
2906,1.0,4.0,7.0,30.0,8.0,8.0,7.0,9.0,6.0,7.0,25.0,2.0,8.0,10.0,10.0,1
2905,1.0,4.0,7.0,42.0,9.0,8.0,7.0,8.0,7.0,7.0,25.0,2.0,8.0,10.0,10.0,1
2904,1.0,4.0,7.0,28.0,6.0,8.0,7.0,5.0,6.0,3.0,25.0,2.0,8.0,10.0,10.0,1
2903,1.0,4.0,7.0,24.0,8.0,6.0,6.0,8.0,6.0,6.0,25.0,2.0,8.0,10.0,10.0,0
2902,1.0,4.0,7.0,26.0,8.0,8.0,8.0,8.0,8.0,7.0,25.0,2.0,8.0,10.0,10.0,1
2901,1.0,4.0,7.0,23.0,8.0,7.0,8.0,8.0,7.0,6.0,25.0,2.0,8.0,10.0,10.0,1
2900,1.0,4.0,7.0,28.0,8.0,10.0,9.0,9.0,9.0,6.0,25.0,2.0,8.0,10.0,10.0,0
2899,1.0,4.0,7.0,32.0,7.0,6.0,5.0,5.0,5.0,5.0,25.0,2.0,8.0,10.0,10.0,1
2898,1.0,4.0,7.0,28.0,10.0,8.0,8.0,8.0,7.0,6.0,25.0,2.0,8.0,10.0,10.0,0
2897,1.0,4.0,7.0,27.0,8.0,7.0,7.0,8.0,2.0,5.0,25.0,2.0,8.0,10.0,10.0,0
2896,1.0,4.0,7.0,27.0,7.0,7.0,7.0,8.0,8.0,5.0,25.0,2.0,8.0,10.0,10.0,0
2895,1.0,4.0,7.0,25.0,9.0,9.0,9.0,10.0,9.0,8.0,25.0,2.0,8.0,10.0,10.0,1
2894,1.0,4.0,7.0,26.0,7.0,7.0,7.0,7.0,6.0,7.0,25.0,2.0,8.0,10.0,10.0,1
2893,1.0,4.0,7.0,24.0,7.0,6.0,6.0,8.0,7.0,4.0,25.0,2.0,8.0,10.0,10.0,0
2892,1.0,4.0,7.0,26.0,7.0,8.0,8.0,9.0,8.0,7.0,25.0,2.0,8.0,10.0,10.0,1
2891,1.0,4.0,7.0,27.0,8.0,9.0,9.0,9.0,9.0,9.0,25.0,2.0,8.0,10.0,10.0,0
2890,1.0,4.0,7.0,26.0,7.0,7.0,5.0,7.0,7.0,5.0,25.0,2.0,8.0,10.0,10.0,1
2889,1.0,4.0,7.0,23.0,8.0,9.0,8.0,7.0,8.0,6.0,25.0,2.0,8.0,10.0,10.0,0
2888,2.0,3.0,1.0,29.0,9.0,8.0,8.0,8.0,8.0,7.296641608190271,23.0,9.0,4.0,5.0,7.0,0
2887,2.0,3.0,1.0,31.0,8.0,7.0,7.0,8.0,8.0,7.0,23.0,9.0,4.0,5.0,7.0,0
2886,2.0,3.0,1.0,30.0,7.0,4.0,5.0,7.0,8.0,4.0,23.0,9.0,4.0,5.0,7.0,0
2885,2.0,3.0,1.0,42.0,9.0,7.0,7.0,7.0,6.0,7.0,23.0,9.0,4.0,5.0,7.0,0
2884,2.0,3.0,1.0,28.0,8.0,5.0,5.0,8.0,3.0,6.0,23.0,9.0,4.0,5.0,7.0,0
2883,2.0,3.0,1.0,24.0,7.0,5.0,6.0,8.0,6.0,5.0,23.0,9.0,4.0,5.0,7.0,0
2882,2.0,3.0,1.0,26.0,8.0,8.0,7.0,9.0,8.0,8.0,23.0,9.0,4.0,5.0,7.0,1
2881,2.0,3.0,1.0,23.0,9.0,7.0,7.0,9.0,7.0,7.0,23.0,9.0,4.0,5.0,7.0,1
2880,2.0,3.0,1.0,28.0,9.0,6.0,5.0,8.0,9.0,7.0,23.0,9.0,4.0,5.0,7.0,0
2879,2.0,3.0,1.0,32.0,8.0,6.0,6.0,7.0,5.0,5.0,23.0,9.0,4.0,5.0,7.0,0
2878,2.0,3.0,1.0,28.0,10.0,7.0,6.0,8.0,10.0,5.0,23.0,9.0,4.0,5.0,7.0,0
2877,2.0,3.0,1.0,27.0,8.0,4.0,8.0,6.0,4.0,4.0,23.0,9.0,4.0,5.0,7.0,0
2876,2.0,3.0,1.0,27.0,8.0,7.0,7.0,9.0,9.0,5.0,23.0,9.0,4.0,5.0,7.0,0
2875,2.0,3.0,1.0,25.0,10.0,9.0,10.0,10.0,9.0,9.0,23.0,9.0,4.0,5.0,7.0,0
2874,2.0,3.0,1.0,26.0,8.0,6.0,8.0,9.0,5.0,8.0,23.0,9.0,4.0,5.0,7.0,1
2873,2.0,3.0,1.0,24.0,6.0,5.0,6.0,7.0,6.0,4.0,23.0,9.0,4.0,5.0,7.0,0
2872,2.0,3.0,1.0,26.0,9.0,7.0,6.0,8.0,6.0,5.0,23.0,9.0,4.0,5.0,7.0,0
2871,2.0,3.0,1.0,27.0,10.0,10.0,10.0,10.0,8.0,8.0,23.0,9.0,4.0,5.0,7.0,0
2870,2.0,3.0,1.0,26.0,8.0,7.0,4.0,9.0,4.0,5.0,23.0,9.0,4.0,5.0,7.0,0
2869,2.0,3.0,1.0,23.0,10.0,8.0,8.0,8.0,8.0,6.0,23.0,9.0,4.0,5.0,7.0,0
2868,1.0,5.0,9.0,29.0,7.0,7.0,7.0,7.0,7.0,8.579659157376515,31.0,2.0,9.0,7.0,9.0,1
2867,1.0,5.0,9.0,31.0,6.0,7.0,6.0,5.0,6.0,5.0,31.0,2.0,9.0,7.0,9.0,0
2866,1.0,5.0,9.0,30.0,5.0,9.0,9.0,8.0,7.0,8.0,31.0,2.0,9.0,7.0,9.0,0
2865,1.0,5.0,9.0,42.0,6.0,8.0,9.0,8.0,7.0,7.0,31.0,2.0,9.0,7.0,9.0,1
2864,1.0,5.0,9.0,28.0,3.0,9.0,8.0,7.0,5.0,4.0,31.0,2.0,9.0,7.0,9.0,0
2863,1.0,5.0,9.0,24.0,7.0,7.0,7.0,7.0,7.0,5.0,31.0,2.0,9.0,7.0,9.0,0
2862,1.0,5.0,9.0,26.0,4.0,5.0,6.0,4.0,5.0,3.0,31.0,2.0,9.0,7.0,9.0,0
2861,1.0,5.0,9.0,23.0,6.0,8.0,8.0,7.0,8.0,5.0,31.0,2.0,9.0,7.0,9.0,0
2860,1.0,5.0,9.0,28.0,6.0,8.0,8.0,8.0,7.0,8.0,31.0,2.0,9.0,7.0,9.0,1
2859,1.0,5.0,9.0,32.0,6.0,7.0,8.0,8.0,8.0,9.0,31.0,2.0,9.0,7.0,9.0,1
2858,1.0,5.0,9.0,28.0,10.0,9.0,10.0,8.0,9.0,6.0,31.0,2.0,9.0,7.0,9.0,1
2857,1.0,5.0,9.0,27.0,6.0,5.0,6.0,2.0,5.0,4.0,31.0,2.0,9.0,7.0,9.0,0
2856,1.0,5.0,9.0,27.0,6.0,6.0,7.0,7.0,7.0,5.0,31.0,2.0,9.0,7.0,9.0,1
2855,1.0,5.0,9.0,25.0,10.0,10.0,10.0,10.0,10.0,10.0,31.0,2.0,9.0,7.0,9.0,1
2854,1.0,5.0,9.0,26.0,5.0,6.0,6.0,5.0,5.0,6.0,31.0,2.0,9.0,7.0,9.0,0
2853,1.0,5.0,9.0,24.0,5.0,7.0,8.0,5.0,6.0,5.0,31.0,2.0,9.0,7.0,9.0,1
2852,1.0,5.0,9.0,26.0,3.0,7.0,7.0,5.0,5.0,4.0,31.0,2.0,9.0,7.0,9.0,0
2851,1.0,5.0,9.0,27.0,5.0,10.0,8.0,7.0,5.0,5.0,31.0,2.0,9.0,7.0,9.0,0
2850,1.0,5.0,9.0,26.0,6.0,8.0,7.0,7.0,8.0,6.0,31.0,2.0,9.0,7.0,9.0,0
2849,1.0,5.0,9.0,23.0,7.0,8.0,8.0,5.0,7.0,5.0,31.0,2.0,9.0,7.0,9.0,0
2848,2.0,7.0,2.0,29.0,7.0,7.0,6.0,7.0,7.0,6.899262457119912,23.0,5.0,6.0,5.0,6.0,0
2847,2.0,7.0,2.0,31.0,8.0,9.0,8.0,8.0,8.0,7.0,23.0,5.0,6.0,5.0,6.0,0
2846,2.0,7.0,2.0,30.0,7.0,6.0,8.0,6.0,6.0,4.0,23.0,5.0,6.0,5.0,6.0,0
2845,2.0,7.0,2.0,42.0,6.0,8.0,8.0,8.0,5.0,6.0,23.0,5.0,6.0,5.0,6.0,0
2844,2.0,7.0,2.0,28.0,3.0,5.0,4.0,2.0,3.0,3.0,23.0,5.0,6.0,5.0,6.0,0
2843,2.0,7.0,2.0,24.0,6.0,7.0,7.0,4.0,7.0,6.0,23.0,5.0,6.0,5.0,6.0,0
2842,2.0,7.0,2.0,26.0,3.0,5.0,6.0,5.0,5.0,3.0,23.0,5.0,6.0,5.0,6.0,0
2841,2.0,7.0,2.0,23.0,3.0,7.0,7.0,2.0,6.0,3.0,23.0,5.0,6.0,5.0,6.0,0
2840,2.0,7.0,2.0,28.0,7.0,4.0,5.0,3.0,7.0,4.0,23.0,5.0,6.0,5.0,6.0,0
2839,2.0,7.0,2.0,32.0,5.0,1.0,5.0,4.0,5.0,5.0,23.0,5.0,6.0,5.0,6.0,0
2838,2.0,7.0,2.0,28.0,8.0,8.0,8.0,8.0,7.0,7.0,23.0,5.0,6.0,5.0,6.0,0
2837,2.0,7.0,2.0,27.0,7.0,5.0,6.0,8.0,2.0,4.0,23.0,5.0,6.0,5.0,6.0,0
2836,2.0,7.0,2.0,27.0,5.0,5.0,7.0,6.0,6.0,3.0,23.0,5.0,6.0,5.0,6.0,1
2835,2.0,7.0,2.0,25.0,8.0,10.0,10.0,10.0,10.0,10.0,23.0,5.0,6.0,5.0,6.0,1
2834,2.0,7.0,2.0,26.0,8.0,7.0,7.0,6.0,5.0,5.0,23.0,5.0,6.0,5.0,6.0,0
2833,2.0,7.0,2.0,24.0,6.0,6.0,7.0,6.0,6.0,7.0,23.0,5.0,6.0,5.0,6.0,0
2832,2.0,7.0,2.0,26.0,5.0,6.0,5.0,4.0,5.0,5.0,23.0,5.0,6.0,5.0,6.0,0
2831,2.0,7.0,2.0,27.0,7.0,8.0,7.0,8.0,7.0,5.0,23.0,5.0,6.0,5.0,6.0,0
2830,2.0,7.0,2.0,26.0,6.0,8.0,8.0,3.0,6.0,2.0,23.0,5.0,6.0,5.0,6.0,0
2829,2.0,7.0,2.0,23.0,10.0,9.0,8.0,8.0,6.0,6.0,23.0,5.0,6.0,5.0,6.0,0
2828,2.0,5.0,7.0,29.0,7.0,8.0,8.0,8.0,8.0,7.467562794384404,26.0,8.0,9.0,3.0,8.0,0
2827,2.0,5.0,7.0,31.0,6.0,7.0,6.0,7.0,6.0,6.0,26.0,8.0,9.0,3.0,8.0,0
2826,2.0,5.0,7.0,30.0,6.0,3.0,6.0,7.0,10.0,6.0,26.0,8.0,9.0,3.0,8.0,0
2825,2.0,5.0,7.0,42.0,5.0,8.0,8.0,7.0,7.0,3.0,26.0,8.0,9.0,3.0,8.0,0
2824,2.0,5.0,7.0,28.0,3.0,5.0,8.0,5.0,8.0,6.0,26.0,8.0,9.0,3.0,8.0,0
2823,2.0,5.0,7.0,24.0,4.0,7.0,5.0,5.0,4.0,4.0,26.0,8.0,9.0,3.0,8.0,0
